Customer ID,Recency,Frequency,Monetary,Avg_Days_Stay,Avg_Rooms,Avg_Hotel_Rating,Avg_Profit,Cluster
SG02572,2654,1,358,9.0,3.0,4.2,0.24,3
SG02573,2654,1,337,4.0,2.0,4.6,0.16,0
SG02574,2653,1,300,3.0,3.0,4.2,0.13,3
SG02575,2653,1,269,1.0,2.0,4.4,0.24,0
SG02576,2652,1,297,2.0,1.0,4.4,0.14,0
SG02577,2652,1,219,1.0,2.0,4.4,0.22,0
SG02578,2651,1,384,3.0,4.0,4.5,0.2,3
SG02579,2651,1,259,2.0,2.0,4.2,0.11,1
SG02580,2650,1,290,3.0,3.0,4.2,0.19,3
SG02581,2650,1,476,2.0,2.0,4.2,0.2,0
SG02582,2650,1,82,1.0,1.0,3.8,0.22,2
SG02583,2650,1,208,1.0,2.0,4.1,0.13,1
SG02584,2649,1,359,1.0,3.0,4.6,0.17,3
SG02585,2649,1,244,1.0,4.0,4.3,0.23,3
SG02586,2648,1,158,4.0,4.0,3.9,0.3,2
SG02587,2648,1,259,3.0,3.0,4.2,0.11,1
SG02588,2648,1,384,9.0,2.0,4.5,0.2,0
SG02589,2648,1,476,1.0,4.0,4.2,0.2,3
SG02590,2647,1,337,1.0,2.0,4.4,0.22,0
SG02591,2646,1,207,3.0,4.0,4.4,0.1,3
SG02592,2646,1,176,8.0,3.0,4.3,0.2,3
SG02593,2645,1,211,1.0,4.0,4.2,0.23,3
SG02594,2645,1,200,1.0,3.0,4.2,0.1,1
SG02595,2645,1,194,1.0,3.0,3.7,0.3,2
SG02596,2644,1,300,1.0,1.0,4.2,0.13,0
SG02597,2644,1,403,1.0,4.0,4.5,0.17,3
SG02598,2644,1,379,4.0,1.0,4.6,0.14,0
SG02599,2643,1,42,1.0,3.0,3.8,0.22,2
SG02600,2643,1,110,1.0,2.0,3.3,0.28,2
SG02601,2642,1,130,1.0,1.0,4.2,0.19,1
SG02602,2642,1,207,4.0,4.0,4.4,0.1,3
SG02603,2642,1,444,1.0,3.0,4.6,0.1,3
SG02604,2641,1,289,1.0,4.0,4.3,0.25,3
SG02605,2640,1,165,1.0,1.0,4.4,0.13,1
SG02606,2640,1,337,3.0,2.0,4.4,0.22,0
SG02607,2640,1,200,1.0,1.0,4.2,0.1,1
SG02608,2639,1,337,3.0,4.0,4.4,0.22,3
SG02609,2639,1,208,1.0,2.0,4.1,0.13,1
SG02610,2639,1,121,9.0,2.0,3.8,0.25,2
SG02611,2639,1,384,1.0,3.0,4.5,0.2,3
SG02612,2639,1,355,15.0,2.0,4.7,0.25,0
SG02613,2639,1,300,9.0,1.0,4.2,0.13,0
SG02614,2638,1,208,7.0,2.0,4.1,0.13,1
SG02615,2638,1,269,4.0,3.0,4.4,0.24,3
SG02616,2638,1,299,1.0,2.0,4.5,0.11,0
SG02617,2638,1,337,4.0,1.0,4.6,0.16,0
SG02618,2638,1,175,1.0,3.0,4.3,0.14,1
SG02619,2638,1,244,2.0,4.0,4.3,0.23,3
SG02620,2637,1,142,1.0,1.0,4.5,0.13,1
SG02621,2637,1,337,1.0,1.0,4.4,0.22,0
SG02622,2637,1,476,1.0,3.0,4.2,0.2,3
SG02623,2636,1,355,3.0,1.0,4.7,0.25,0
SG02624,2636,1,54,1.0,1.0,4.5,0.13,1
SG02625,2636,1,297,8.0,1.0,4.4,0.14,0
SG02626,2635,1,207,6.0,2.0,4.4,0.1,1
SG02627,2635,1,130,2.0,3.0,4.1,0.16,1
SG02628,2635,1,219,1.0,3.0,4.4,0.22,3
SG02629,2635,1,208,2.0,2.0,4.1,0.13,1
SG02630,2633,1,150,1.0,1.0,3.7,0.3,2
SG02631,2633,1,114,1.0,3.0,4.5,0.13,1
SG02632,2632,1,384,1.0,3.0,4.5,0.2,3
SG02633,2632,1,379,3.0,1.0,4.6,0.14,0
SG02634,2632,1,259,7.0,3.0,4.2,0.11,1
SG02635,2632,1,477,3.0,1.0,4.6,0.1,0
SG02636,2632,1,69,4.0,3.0,4.3,0.14,1
SG02637,2632,1,187,3.0,4.0,3.8,0.22,2
SG02638,2632,1,143,6.0,3.0,4.1,0.16,1
SG02639,2631,1,80,14.0,1.0,4.1,0.16,1
SG02640,2631,1,190,3.0,1.0,4.3,0.14,1
SG02641,2631,1,300,3.0,2.0,4.2,0.13,1
SG02642,2631,1,123,4.0,3.0,3.7,0.3,2
SG02643,2631,1,176,1.0,2.0,3.9,0.3,2
SG02644,2631,1,201,9.0,3.0,4.3,0.24,3
SG02645,2630,1,297,1.0,3.0,4.4,0.14,3
SG02646,2630,1,300,1.0,2.0,4.2,0.13,1
SG02647,2630,1,110,6.0,1.0,4.3,0.2,1
SG02648,2629,1,337,3.0,1.0,4.6,0.16,0
SG02649,2629,1,268,1.0,1.0,4.6,0.14,0
SG02650,2629,1,190,1.0,1.0,4.1,0.15,1
SG02651,2629,1,134,3.0,2.0,4.2,0.19,1
SG02652,2629,1,74,6.0,3.0,4.2,0.19,1
SG02653,2629,1,299,1.0,2.0,4.5,0.11,0
SG02654,2628,1,63,1.0,4.0,3.8,0.25,2
SG02655,2628,1,207,6.0,2.0,4.4,0.1,1
SG02656,2628,1,362,9.0,4.0,4.6,0.21,3
SG02657,2628,1,208,4.0,2.0,4.1,0.13,1
SG02658,2626,1,260,1.0,3.0,4.5,0.22,3
SG02659,2626,1,52,6.0,2.0,4.1,0.22,2
SG02660,2625,1,297,1.0,1.0,4.4,0.14,0
SG02661,2625,1,268,1.0,2.0,4.6,0.14,0
SG02662,2625,1,370,1.0,2.0,4.6,0.1,0
SG02663,2625,1,211,4.0,2.0,4.2,0.23,2
SG02664,2624,1,93,1.0,1.0,3.8,0.22,2
SG02665,2624,1,141,1.0,4.0,3.7,0.3,2
SG02666,2624,1,134,1.0,1.0,4.1,0.22,2
SG02667,2624,1,68,8.0,2.0,4.2,0.25,2
SG02668,2623,1,151,8.0,3.0,4.1,0.16,1
SG02669,2623,1,62,4.0,2.0,3.7,0.3,2
SG02670,2622,1,476,1.0,3.0,4.2,0.2,3
SG02671,2622,1,95,1.0,4.0,4.5,0.13,3
SG02672,2621,1,299,1.0,2.0,4.5,0.11,0
SG02673,2618,1,208,3.0,3.0,4.1,0.13,1
SG02674,2618,1,297,5.0,3.0,4.4,0.14,3
SG02675,2617,1,297,1.0,2.0,4.4,0.14,0
SG02676,2617,1,259,1.0,3.0,4.2,0.11,1
SG02677,2616,1,197,3.0,1.0,3.7,0.3,2
SG02678,2616,1,289,1.0,4.0,4.3,0.25,3
SG02679,2616,1,337,1.0,3.0,4.6,0.16,3
SG02680,2616,1,355,3.0,3.0,4.7,0.25,3
SG02681,2616,1,362,3.0,1.0,4.6,0.21,0
SG02682,2615,1,403,1.0,2.0,4.5,0.17,0
SG02683,2614,1,337,1.0,2.0,4.4,0.22,0
SG02684,2614,1,355,1.0,2.0,4.7,0.25,0
SG02685,2614,1,208,1.0,1.0,4.3,0.2,0
SG02686,2613,1,359,3.0,2.0,4.6,0.17,0
SG02687,2612,1,355,1.0,1.0,4.7,0.25,0
SG02688,2612,1,196,3.0,1.0,4.2,0.19,0
SG02689,2611,1,358,3.0,2.0,4.2,0.24,0
SG02690,2611,1,375,3.0,1.0,4.5,0.14,0
SG02691,2611,1,58,1.0,3.0,4.6,0.1,1
SG02692,2611,1,49,1.0,2.0,4.4,0.13,1
SG02693,2611,1,82,2.0,3.0,3.7,0.3,2
SG02694,2611,1,476,1.0,4.0,4.2,0.2,3
SG02695,2610,1,78,1.0,4.0,4.3,0.14,1
SG02696,2609,1,207,1.0,4.0,4.4,0.1,3
SG02697,2609,1,219,1.0,2.0,4.4,0.22,0
SG02698,2608,1,384,1.0,2.0,4.5,0.2,0
SG02699,2608,1,201,2.0,2.0,4.3,0.24,0
SG02700,2607,1,375,2.0,2.0,4.5,0.14,0
SG02701,2607,1,260,1.0,1.0,4.5,0.22,0
SG02702,2607,1,152,3.0,1.0,4.2,0.25,2
SG02703,2607,1,299,7.0,2.0,4.5,0.11,1
SG02704,2606,1,260,1.0,1.0,4.5,0.22,0
SG02705,2606,1,219,1.0,3.0,4.4,0.22,3
SG02706,2606,1,91,3.0,3.0,3.3,0.28,2
SG02707,2605,1,124,1.0,3.0,4.5,0.13,1
SG02708,2605,1,244,3.0,2.0,4.3,0.23,0
SG02709,2605,1,207,1.0,2.0,4.5,0.15,1
SG02710,2604,1,260,1.0,2.0,4.5,0.22,0
SG02711,2604,1,99,1.0,4.0,4.1,0.16,3
SG02712,2603,1,244,1.0,2.0,4.3,0.23,0
SG02713,2603,1,268,1.0,1.0,4.6,0.14,0
SG02714,2603,1,101,1.0,1.0,3.8,0.25,2
SG02715,2602,1,208,8.0,3.0,4.3,0.2,3
SG02716,2602,1,300,1.0,2.0,4.2,0.13,1
SG02717,2601,1,110,1.0,3.0,4.4,0.13,1
SG02718,2601,1,204,1.0,3.0,4.3,0.24,3
SG02719,2601,1,244,1.0,3.0,4.3,0.23,3
SG02720,2600,1,379,1.0,3.0,4.6,0.14,3
SG02721,2600,1,260,1.0,4.0,4.5,0.22,3
SG02722,2599,1,403,1.0,3.0,4.5,0.17,3
SG02723,2599,1,48,1.0,1.0,4.2,0.19,1
SG02724,2598,1,375,1.0,2.0,4.5,0.14,0
SG02725,2598,1,186,1.0,3.0,3.8,0.25,2
SG02726,2597,1,78,3.0,2.0,4.2,0.25,2
SG02727,2597,1,362,1.0,2.0,4.6,0.21,0
SG02728,2596,1,147,1.0,3.0,4.6,0.1,1
SG02729,2596,1,337,1.0,1.0,4.6,0.16,0
SG02730,2595,1,362,1.0,3.0,4.6,0.21,3
SG02731,2595,1,265,1.0,2.0,4.6,0.16,0
SG02732,2595,1,208,1.0,3.0,4.1,0.13,1
SG02733,2594,1,299,4.0,2.0,4.5,0.11,0
SG02734,2592,1,123,1.0,2.0,4.1,0.15,1
SG02735,2592,1,141,3.0,1.0,3.8,0.22,2
SG02736,2592,1,53,1.0,2.0,3.8,0.22,2
SG02737,2591,1,359,1.0,2.0,4.6,0.17,0
SG02738,2591,1,211,14.0,3.0,4.2,0.23,3
SG02739,2590,1,355,3.0,2.0,4.7,0.25,0
SG02740,2589,1,204,4.0,1.0,4.3,0.24,0
SG02741,2589,1,208,8.0,2.0,4.3,0.2,1
SG02742,2589,1,244,3.0,1.0,4.3,0.23,0
SG02743,2589,1,417,1.0,3.0,4.6,0.18,3
SG02744,2588,1,75,1.0,3.0,4.4,0.13,1
SG02745,2587,1,358,1.0,3.0,4.2,0.24,3
SG02746,2586,1,200,4.0,2.0,4.2,0.1,1
SG02747,2586,1,187,3.0,3.0,3.8,0.22,2
SG02748,2586,1,211,1.0,2.0,4.2,0.23,2
SG02749,2585,1,362,2.0,3.0,4.6,0.21,3
SG02750,2585,1,148,1.0,2.0,4.2,0.25,2
SG02751,2584,1,259,1.0,2.0,4.2,0.11,1
SG02752,2584,1,142,1.0,2.0,4.3,0.14,1
SG02753,2584,1,297,1.0,2.0,4.4,0.14,0
SG02754,2583,1,81,1.0,1.0,3.8,0.25,2
SG02755,2583,1,104,1.0,4.0,4.3,0.14,3
SG02756,2583,1,268,4.0,1.0,4.6,0.14,0
SG02757,2583,1,384,6.0,3.0,4.5,0.2,3
SG02758,2582,1,355,4.0,4.0,4.7,0.25,3
SG02759,2582,1,375,3.0,1.0,4.5,0.14,0
SG02760,2581,1,177,2.0,3.0,3.7,0.3,2
SG02761,2581,1,67,2.0,1.0,4.2,0.25,2
SG02762,2581,1,189,1.0,3.0,3.8,0.22,2
SG02763,2580,1,362,1.0,2.0,4.6,0.21,0
SG02764,2580,1,403,1.0,1.0,4.5,0.17,0
SG02765,2580,1,219,4.0,1.0,4.4,0.22,0
SG02766,2580,1,208,1.0,3.0,4.3,0.2,3
SG02767,2580,1,142,1.0,2.0,4.1,0.22,2
SG02768,2579,1,208,1.0,4.0,4.3,0.2,3
SG02769,2578,1,211,3.0,4.0,4.2,0.23,3
SG02770,2578,1,358,8.0,3.0,4.2,0.24,3
SG02771,2578,1,260,1.0,2.0,4.5,0.22,0
SG02772,2578,1,290,3.0,3.0,4.2,0.19,3
SG02773,2578,1,244,1.0,2.0,4.3,0.23,0
SG02774,2576,1,375,1.0,2.0,4.5,0.14,0
SG02775,2576,1,244,1.0,3.0,4.3,0.23,3
SG02776,2575,1,144,2.0,1.0,4.1,0.22,2
SG02777,2574,1,85,1.0,3.0,4.1,0.22,2
SG02778,2574,1,67,1.0,1.0,3.8,0.22,2
SG02779,2574,1,173,1.0,2.0,4.3,0.14,1
SG02780,2574,1,208,1.0,3.0,4.3,0.2,3
SG02781,2574,1,259,1.0,3.0,4.2,0.11,1
SG02782,2574,1,417,1.0,3.0,4.6,0.18,3
SG02783,2573,1,208,1.0,3.0,4.3,0.2,3
SG02784,2573,1,130,2.0,2.0,3.8,0.22,2
SG02785,2573,1,150,1.0,3.0,3.3,0.28,2
SG02786,2573,1,379,1.0,3.0,4.6,0.14,3
SG02787,2573,1,375,5.0,2.0,4.5,0.14,0
SG02788,2572,1,476,4.0,1.0,4.2,0.2,0
SG02789,2572,1,166,9.0,3.0,3.9,0.3,2
SG02790,2571,1,133,3.0,1.0,3.8,0.22,2
SG02791,2571,1,375,5.0,3.0,4.5,0.14,3
SG02792,2571,1,177,1.0,4.0,4.4,0.13,3
SG02793,2571,1,355,1.0,2.0,4.7,0.25,0
SG02794,2570,1,260,4.0,2.0,4.5,0.22,0
SG02795,2570,1,359,3.0,1.0,4.6,0.17,0
SG02796,2570,1,207,7.0,4.0,4.4,0.1,3
SG02797,2567,1,101,1.0,1.0,3.8,0.22,2
SG02798,2567,1,204,3.0,3.0,4.3,0.24,3
SG02799,2567,1,290,2.0,1.0,4.2,0.19,0
SG02800,2567,1,337,2.0,3.0,4.4,0.22,3
SG02801,2567,1,297,1.0,2.0,4.4,0.14,0
SG02802,2566,1,208,3.0,3.0,4.1,0.13,1
SG02803,2566,1,81,1.0,2.0,3.3,0.28,2
SG02804,2566,1,362,1.0,3.0,4.6,0.21,3
SG02805,2565,1,134,1.0,3.0,4.1,0.16,1
SG02806,2565,1,297,8.0,1.0,4.4,0.14,0
SG02807,2565,1,144,1.0,2.0,4.1,0.22,2
SG02808,2565,1,297,1.0,3.0,4.4,0.14,3
SG02809,2565,1,90,1.0,2.0,4.3,0.2,1
SG02810,2565,1,403,6.0,3.0,4.5,0.17,3
SG02811,2564,1,219,2.0,1.0,4.4,0.22,0
SG02812,2564,1,56,3.0,3.0,4.3,0.14,1
SG02813,2563,1,403,1.0,2.0,4.5,0.17,0
SG02814,2563,1,207,1.0,4.0,4.4,0.1,3
SG02815,2563,1,244,1.0,4.0,4.3,0.23,3
SG02816,2563,1,67,1.0,3.0,4.1,0.16,1
SG02817,2562,1,163,7.0,2.0,3.8,0.25,2
SG02818,2562,1,102,1.0,4.0,4.3,0.2,3
SG02819,2561,1,118,4.0,2.0,3.9,0.3,2
SG02820,2561,1,403,1.0,1.0,4.5,0.17,0
SG02821,2561,1,45,1.0,2.0,3.8,0.25,2
SG02822,2560,1,379,1.0,4.0,4.6,0.14,3
SG02823,2560,1,204,1.0,2.0,4.3,0.24,0
SG02824,2560,1,184,2.0,2.0,3.8,0.25,2
SG02825,2559,1,154,3.0,3.0,3.8,0.22,2
SG02826,2559,1,384,3.0,3.0,4.5,0.2,3
SG02827,2558,1,156,1.0,2.0,3.8,0.22,2
SG02828,2557,1,289,1.0,1.0,4.3,0.25,0
SG02829,2557,1,200,8.0,2.0,4.2,0.1,1
SG02830,2557,1,200,1.0,3.0,4.2,0.1,1
SG02831,2557,1,476,5.0,1.0,4.2,0.2,0
SG02832,2557,1,145,5.0,2.0,4.4,0.13,1
SG02833,2556,1,200,2.0,3.0,4.3,0.2,3
SG02834,2556,1,338,2.0,1.0,4.2,0.13,0
SG02835,2556,1,326,4.0,4.0,4.6,0.16,3
SG02836,2555,1,114,1.0,4.0,4.3,0.2,3
SG02837,2555,1,329,1.0,2.0,4.6,0.14,0
SG02838,2554,1,237,3.0,3.0,4.5,0.15,3
SG02839,2553,1,240,5.0,2.0,4.5,0.22,0
SG02840,2553,1,85,1.0,1.0,4.3,0.2,1
SG02841,2553,1,252,3.0,1.0,3.8,0.22,2
SG02842,2553,1,419,1.0,2.0,4.2,0.24,0
SG02843,2552,1,305,1.0,3.0,4.4,0.14,3
SG02844,2551,1,188,3.0,1.0,4.3,0.24,0
SG02845,2551,1,305,1.0,1.0,4.4,0.14,0
SG02846,2550,1,375,1.0,2.0,4.6,0.16,0
SG02847,2550,1,423,2.0,1.0,4.6,0.21,0
SG02848,2550,1,263,8.0,3.0,4.1,0.15,3
SG02849,2550,1,45,2.0,2.0,4.1,0.22,2
SG02850,2550,1,107,2.0,1.0,4.4,0.24,2
SG02851,2550,1,61,1.0,2.0,4.2,0.19,1
SG02852,2549,1,300,5.0,1.0,4.3,0.23,0
SG02853,2549,1,214,8.0,4.0,4.3,0.2,3
SG02854,2549,1,329,1.0,3.0,4.6,0.14,3
SG02855,2549,1,375,5.0,1.0,4.4,0.22,0
SG02856,2549,1,210,1.0,4.0,3.3,0.28,2
SG02857,2548,1,92,1.0,4.0,4.1,0.22,2
SG02858,2548,1,203,7.0,4.0,4.2,0.19,3
SG02859,2548,1,307,1.0,2.0,4.5,0.11,0
SG02860,2548,1,90,1.0,3.0,4.3,0.24,2
SG02861,2547,1,104,3.0,1.0,4.2,0.25,2
SG02862,2546,1,57,2.0,3.0,3.3,0.28,2
SG02863,2546,1,261,5.0,4.0,3.7,0.3,2
SG02864,2545,1,68,3.0,4.0,4.4,0.13,1
SG02865,2545,1,121,1.0,4.0,4.1,0.16,3
SG02866,2544,1,203,1.0,3.0,3.8,0.22,2
SG02867,2544,1,183,5.0,1.0,3.9,0.3,2
SG02868,2544,1,205,1.0,4.0,4.3,0.24,3
SG02869,2543,1,87,4.0,3.0,4.1,0.22,2
SG02870,2543,1,434,1.0,2.0,4.5,0.17,0
SG02871,2543,1,410,8.0,3.0,4.6,0.14,3
SG02872,2543,1,413,1.0,4.0,4.5,0.14,3
SG02873,2542,1,375,3.0,2.0,4.4,0.22,0
SG02874,2542,1,413,7.0,2.0,4.5,0.14,0
SG02875,2542,1,110,1.0,4.0,3.3,0.28,2
SG02876,2541,1,291,3.0,3.0,3.7,0.3,2
SG02877,2541,1,291,2.0,3.0,4.4,0.22,3
SG02878,2540,1,37,1.0,2.0,4.4,0.13,1
SG02879,2540,1,104,1.0,1.0,4.5,0.22,1
SG02880,2540,1,99,8.0,2.0,4.1,0.16,1
SG02881,2540,1,61,1.0,1.0,4.4,0.24,2
SG02882,2539,1,191,3.0,3.0,3.7,0.3,2
SG02883,2539,1,413,1.0,2.0,4.5,0.14,0
SG02884,2539,1,267,1.0,2.0,4.6,0.1,1
SG02885,2538,1,118,1.0,1.0,4.2,0.11,1
SG02886,2538,1,290,7.0,3.0,4.3,0.24,3
SG02887,2538,1,179,7.0,2.0,4.3,0.24,2
SG02888,2538,1,181,1.0,2.0,4.1,0.22,2
SG02889,2537,1,375,3.0,3.0,4.4,0.22,3
SG02890,2537,1,329,1.0,1.0,4.6,0.14,0
SG02891,2536,1,307,1.0,3.0,4.5,0.11,3
SG02892,2536,1,415,1.0,1.0,4.5,0.2,0
SG02893,2535,1,326,7.0,2.0,4.6,0.16,0
SG02894,2535,1,194,1.0,2.0,4.1,0.13,1
SG02895,2535,1,219,4.0,1.0,4.4,0.1,1
SG02896,2534,1,393,1.0,3.0,4.7,0.25,3
SG02897,2533,1,324,1.0,1.0,4.6,0.1,0
SG02898,2533,1,410,1.0,3.0,4.6,0.14,3
SG02899,2533,1,89,1.0,2.0,4.4,0.22,1
SG02900,2533,1,305,1.0,1.0,4.4,0.14,0
SG02901,2532,1,227,1.0,1.0,4.1,0.16,1
SG02902,2532,1,87,3.0,1.0,4.3,0.24,2
SG02903,2532,1,204,1.0,3.0,4.2,0.19,3
SG02904,2532,1,305,3.0,1.0,4.4,0.14,0
SG02905,2531,1,140,1.0,2.0,4.2,0.19,1
SG02906,2531,1,375,3.0,3.0,4.4,0.22,3
SG02907,2530,1,140,3.0,1.0,4.3,0.2,1
SG02908,2530,1,244,1.0,3.0,4.6,0.1,3
SG02909,2530,1,212,1.0,3.0,4.4,0.1,1
SG02910,2529,1,413,1.0,2.0,4.5,0.14,0
SG02911,2528,1,131,3.0,2.0,3.7,0.3,2
SG02912,2528,1,419,2.0,1.0,4.2,0.24,0
SG02913,2527,1,419,1.0,3.0,4.2,0.24,3
SG02914,2527,1,235,1.0,4.0,4.2,0.23,3
SG02915,2527,1,375,1.0,1.0,4.4,0.22,0
SG02916,2526,1,375,3.0,2.0,4.4,0.22,0
SG02917,2526,1,423,4.0,1.0,4.6,0.21,0
SG02918,2526,1,94,1.0,2.0,4.1,0.22,2
SG02919,2526,1,230,1.0,1.0,4.1,0.15,1
SG02920,2526,1,230,2.0,1.0,4.5,0.22,0
SG02921,2525,1,258,6.0,4.0,3.7,0.3,2
SG02922,2525,1,99,1.0,1.0,4.2,0.19,1
SG02923,2525,1,375,1.0,1.0,4.6,0.16,0
SG02924,2525,1,224,1.0,1.0,3.8,0.22,2
SG02925,2525,1,478,8.0,3.0,4.6,0.18,3
SG02926,2524,1,393,2.0,2.0,4.7,0.25,0
SG02927,2523,1,274,2.0,1.0,4.1,0.22,0
SG02928,2523,1,204,2.0,1.0,3.8,0.22,2
SG02929,2523,1,305,4.0,1.0,4.6,0.1,0
SG02930,2522,1,419,1.0,2.0,4.2,0.24,0
SG02931,2521,1,305,1.0,3.0,4.4,0.14,3
SG02932,2521,1,77,2.0,1.0,4.3,0.23,2
SG02933,2520,1,419,1.0,2.0,4.2,0.24,0
SG02934,2520,1,243,1.0,1.0,4.5,0.22,0
SG02935,2520,1,305,3.0,2.0,4.4,0.14,0
SG02936,2520,1,305,8.0,3.0,4.4,0.14,3
SG02937,2519,1,419,1.0,3.0,4.2,0.24,3
SG02938,2519,1,168,2.0,2.0,4.3,0.24,2
SG02939,2519,1,259,9.0,1.0,4.2,0.11,1
SG02940,2519,1,269,1.0,4.0,3.8,0.22,2
SG02941,2518,1,193,1.0,1.0,4.1,0.15,1
SG02942,2518,1,329,1.0,1.0,4.6,0.14,0
SG02943,2518,1,415,1.0,2.0,4.5,0.2,0
SG02944,2517,1,434,1.0,3.0,4.5,0.17,3
SG02945,2517,1,125,1.0,3.0,4.5,0.22,3
SG02946,2517,1,96,4.0,1.0,4.4,0.13,1
SG02947,2516,1,178,1.0,1.0,4.4,0.1,1
SG02948,2516,1,161,1.0,3.0,4.4,0.1,1
SG02949,2516,1,260,1.0,1.0,4.2,0.19,0
SG02950,2515,1,158,5.0,1.0,3.8,0.25,2
SG02951,2515,1,423,8.0,1.0,4.6,0.21,0
SG02952,2514,1,56,1.0,3.0,4.1,0.15,1
SG02953,2513,1,109,1.0,1.0,3.9,0.3,2
SG02954,2513,1,329,2.0,3.0,4.6,0.14,3
SG02955,2513,1,423,1.0,2.0,4.6,0.21,0
SG02956,2511,1,390,1.0,2.0,4.6,0.17,0
SG02957,2511,1,55,1.0,2.0,4.3,0.25,2
SG02958,2510,1,221,3.0,4.0,4.1,0.22,3
SG02959,2510,1,132,3.0,2.0,4.3,0.23,2
SG02960,2510,1,114,10.0,2.0,4.3,0.24,2
SG02961,2509,1,85,4.0,1.0,4.2,0.19,1
SG02962,2509,1,514,2.0,4.0,4.2,0.2,3
SG02963,2509,1,419,3.0,2.0,4.2,0.24,0
SG02964,2508,1,271,1.0,2.0,4.3,0.2,0
SG02965,2508,1,303,1.0,1.0,4.3,0.14,0
SG02966,2508,1,184,1.0,2.0,4.3,0.23,0
SG02967,2508,1,123,1.0,1.0,4.4,0.13,1
SG02968,2508,1,291,1.0,2.0,4.2,0.23,0
SG02969,2507,1,267,6.0,3.0,4.4,0.24,3
SG02970,2507,1,120,7.0,2.0,4.5,0.15,1
SG02971,2506,1,103,1.0,3.0,4.3,0.14,1
SG02972,2506,1,326,2.0,2.0,4.6,0.16,0
SG02973,2505,1,393,1.0,4.0,4.7,0.25,3
SG02974,2505,1,423,1.0,4.0,4.6,0.21,3
SG02975,2505,1,148,3.0,4.0,4.3,0.2,3
SG02976,2505,1,338,1.0,2.0,4.2,0.13,0
SG02977,2505,1,220,4.0,2.0,4.2,0.19,1
SG02978,2505,1,295,1.0,1.0,4.2,0.1,1
SG02979,2504,1,216,1.0,2.0,4.2,0.11,1
SG02980,2504,1,85,2.0,4.0,4.4,0.13,1
SG02981,2503,1,142,7.0,4.0,3.3,0.28,2
SG02982,2502,1,162,1.0,2.0,4.1,0.16,1
SG02983,2502,1,166,3.0,1.0,4.3,0.25,2
SG02984,2502,1,338,1.0,3.0,4.2,0.13,3
SG02985,2500,1,390,9.0,3.0,4.6,0.17,3
SG02986,2499,1,181,1.0,2.0,4.4,0.13,1
SG02987,2499,1,86,1.0,2.0,4.5,0.13,1
SG02988,2499,1,169,1.0,4.0,4.3,0.24,3
SG02989,2498,1,98,1.0,2.0,4.3,0.2,1
SG02990,2498,1,390,4.0,2.0,4.6,0.17,0
SG02991,2497,1,79,3.0,1.0,3.3,0.28,2
SG02992,2497,1,100,4.0,3.0,4.2,0.19,1
SG02993,2496,1,293,3.0,3.0,4.5,0.15,3
SG02994,2496,1,413,3.0,2.0,4.5,0.14,0
SG02995,2494,1,290,1.0,1.0,4.2,0.19,0
SG02996,2494,1,263,4.0,4.0,3.8,0.22,2
SG02997,2494,1,434,1.0,2.0,4.5,0.17,0
SG02998,2494,1,375,7.0,2.0,4.6,0.16,0
SG02999,2494,1,146,1.0,3.0,4.4,0.24,3
SG03000,2493,1,95,3.0,3.0,4.3,0.14,1
SG03001,2493,1,329,1.0,3.0,4.6,0.14,3
SG03002,2493,1,74,1.0,1.0,4.2,0.25,2
SG03003,2493,1,67,1.0,3.0,4.1,0.13,1
SG03004,2493,1,105,1.0,3.0,4.3,0.14,1
SG03005,2493,1,375,2.0,3.0,4.4,0.22,3
SG03006,2493,1,307,9.0,1.0,4.5,0.11,0
SG03007,2492,1,295,5.0,4.0,3.3,0.28,2
SG03008,2492,1,70,1.0,3.0,4.3,0.24,2
SG03009,2492,1,514,1.0,3.0,4.2,0.2,3
SG03010,2490,1,143,4.0,1.0,3.8,0.22,2
SG03011,2490,1,307,1.0,4.0,4.5,0.11,3
SG03012,2490,1,307,3.0,3.0,4.5,0.11,3
SG03013,2490,1,245,1.0,3.0,4.3,0.25,3
SG03014,2490,1,235,6.0,1.0,4.1,0.15,1
SG03015,2490,1,413,5.0,3.0,4.5,0.14,3
SG03016,2490,1,514,3.0,2.0,4.2,0.2,0
SG03017,2489,1,288,4.0,2.0,4.1,0.22,0
SG03018,2489,1,262,1.0,4.0,3.8,0.22,2
SG03019,2489,1,514,1.0,3.0,4.2,0.2,3
SG03020,2488,1,68,2.0,1.0,3.7,0.3,2
SG03021,2488,1,94,9.0,2.0,4.2,0.23,2
SG03022,2488,1,514,4.0,2.0,4.2,0.2,0
SG03023,2488,1,127,8.0,1.0,4.5,0.15,1
SG03024,2487,1,277,3.0,3.0,3.7,0.3,2
SG03025,2487,1,118,1.0,3.0,3.7,0.3,2
SG03026,2487,1,230,1.0,2.0,4.6,0.1,1
SG03027,2486,1,375,1.0,1.0,4.6,0.16,0
SG03028,2486,1,375,8.0,3.0,4.6,0.16,3
SG03029,2485,1,375,1.0,3.0,4.4,0.22,3
SG03030,2485,1,171,1.0,4.0,4.3,0.24,3
SG03031,2485,1,329,9.0,3.0,4.6,0.14,3
SG03032,2485,1,156,7.0,4.0,4.1,0.22,3
SG03033,2484,1,423,1.0,3.0,4.6,0.21,3
SG03034,2484,1,114,3.0,1.0,4.4,0.22,1
SG03035,2484,1,221,7.0,2.0,4.3,0.25,0
